year_quarter,suburb,complaint,animal,animal_count,country,lon,lat,colour,complaint_colour
2018-07-01,Coorparoo,Wandering,Dog,1,Australia,153.0592549,-27.4945318,#7a93d6,#9dcf78
2018-07-01,Corinda,Attacked Animal,Other Animal,1,Australia,152.9823835,-27.5442725,#e0e317,#e6921e
2018-07-01,Corinda,Fencing Issues,Dog,4,Australia,152.9823835,-27.5442725,#7a93d6,#90c765
2018-07-01,Corinda,Fencing Issues,Other Animal,2,Australia,152.9823835,-27.5442725,#e0e317,#90c765
2018-07-01,Corinda,Menacing,Other Animal,1,Australia,152.9823835,-27.5442725,#e0e317,#9c2769
2018-07-01,Corinda,Not Attack,Other Animal,1,Australia,152.9823835,-27.5442725,#e0e317,#29f273
2018-07-01,Corinda,Unregistered,Dog,1,Australia,152.9823835,-27.5442725,#7a93d6,#31b593
2018-07-01,Corinda,Wandering,Cat,1,Australia,152.9823835,-27.5442725,#77ed5c,#9dcf78
2018-07-01,Corinda,Wandering,Dog,1,Australia,152.9823835,-27.5442725,#7a93d6,#9dcf78
2018-07-01,Cosgrove,Noise,Dog,1,Australia,146.7131288,-19.2712976,#7a93d6,#f5f52f
2018-07-01,Cranbrook,Aggressive Animal,Dog,3,Australia,117.4909161,-34.2441955,#7a93d6,#f51d62
2018-07-01,Cranbrook,Attack,Dog,3,Australia,117.4909161,-34.2441955,#7a93d6,#f00a21
2018-07-01,Cranbrook,Enclosure,Cat,1,Australia,117.4909161,-34.2441955,#77ed5c,#479e4a
2018-07-01,Cranbrook,Enclosure,Dog,9,Australia,117.4909161,-34.2441955,#7a93d6,#479e4a
2018-07-01,Cranbrook,Noise,Dog,4,Australia,117.4909161,-34.2441955,#7a93d6,#f5f52f
2018-07-01,Cranbrook,Private Impound,Cat,1,Australia,117.4909161,-34.2441955,#77ed5c,#772ff5
2018-07-01,Cranbrook,Private Impound,Dog,3,Australia,117.4909161,-34.2441955,#7a93d6,#772ff5
2018-07-01,Cranbrook,Wandering,Dog,2,Australia,117.4909161,-34.2441955,#7a93d6,#9dcf78
2018-07-01,Cungulla,Noise,Dog,1,Australia,147.1097746,-19.4069206,#7a93d6,#f5f52f
2018-07-01,Currajong,Aggressive Animal,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#f51d62
2018-07-01,Currajong,Attack,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#f00a21
2018-07-01,Currajong,Enclosure,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#479e4a
2018-07-01,Currajong,Noise,Dog,7,Australia,146.7775,-19.276944,#7a93d6,#f5f52f
2018-07-01,Currajong,Private Impound,Cat,7,Australia,146.7775,-19.276944,#77ed5c,#772ff5
2018-07-01,Currajong,Private Impound,Dog,13,Australia,146.7775,-19.276944,#7a93d6,#772ff5
2018-07-01,Currajong,Wandering,Dog,1,Australia,146.7775,-19.276944,#7a93d6,#9dcf78
2018-07-01,Darra,Animal Hoarding,Dog,1,Australia,152.9532121,-27.5660241,#7a93d6,#bf2f24
2018-07-01,Darra,Animal Hoarding,Other Animal,1,Australia,152.9532121,-27.5660241,#e0e317,#bf2f24
2018-07-01,Darra,Attacked Animal,Other Animal,3,Australia,152.9532121,-27.5660241,#e0e317,#e6921e
2018-07-01,Darra,Dangerous,Other Animal,1,Australia,152.9532121,-27.5660241,#e0e317,#940732
2018-07-01,Darra,Fencing Issues,Dog,6,Australia,152.9532121,-27.5660241,#7a93d6,#90c765
2018-07-01,Darra,Menacing,Other Animal,1,Australia,152.9532121,-27.5660241,#e0e317,#9c2769
2018-07-01,Darra,Not Attack,Other Animal,2,Australia,152.9532121,-27.5660241,#e0e317,#29f273
2018-07-01,Darra,Unknown,Other Animal,4,Australia,152.9532121,-27.5660241,#e0e317,#b5ebdd
2018-07-01,Darra,Unregistered,Dog,1,Australia,152.9532121,-27.5660241,#7a93d6,#31b593
2018-07-01,Darra,Wandering,Cat,1,Australia,152.9532121,-27.5660241,#77ed5c,#9dcf78
2018-07-01,Darra,Wandering,Dog,3,Australia,152.9532121,-27.5660241,#7a93d6,#9dcf78
2018-07-01,Deagon,Attacked Animal,Other Animal,4,Australia,153.06,-27.328,#e0e317,#e6921e
2018-07-01,Deagon,Attacked Person,Other Animal,1,Australia,153.06,-27.328,#e0e317,#f06007
2018-07-01,Deagon,Fencing Issues,Dog,4,Australia,153.06,-27.328,#7a93d6,#90c765
2018-07-01,Deagon,Unknown,Cat,2,Australia,153.06,-27.328,#77ed5c,#b5ebdd
2018-07-01,Deagon,Unregistered,Dog,2,Australia,153.06,-27.328,#7a93d6,#31b593
2018-07-01,Deagon,Wandering,Cat,2,Australia,153.06,-27.328,#77ed5c,#9dcf78
2018-07-01,Deeragun,Aggressive Animal,Dog,5,Australia,146.666667,-19.25,#7a93d6,#f51d62
2018-07-01,Deeragun,Attack,Dog,8,Australia,146.666667,-19.25,#7a93d6,#f00a21
2018-07-01,Deeragun,Enclosure,Cat,1,Australia,146.666667,-19.25,#77ed5c,#479e4a
2018-07-01,Deeragun,Enclosure,Dog,9,Australia,146.666667,-19.25,#7a93d6,#479e4a
2018-07-01,Deeragun,Noise,Dog,16,Australia,146.666667,-19.25,#7a93d6,#f5f52f
2018-07-01,Deeragun,Private Impound,Cat,14,Australia,146.666667,-19.25,#77ed5c,#772ff5
2018-07-01,Deeragun,Private Impound,Dog,22,Australia,146.666667,-19.25,#7a93d6,#772ff5
2018-07-01,Deeragun,Wandering,Dog,2,Australia,146.666667,-19.25,#7a93d6,#9dcf78
2018-07-01,Doolandella,Nuisance Animal,Other Animal,1,Australia,152.983333,-27.616667,#e0e317,#f6a6f7
2018-07-01,Doolandella,Public Defication,Dog,2,Australia,152.983333,-27.616667,#7a93d6,#73471c
2018-07-01,Doolandella,Sighting,Fox,1,Australia,152.983333,-27.616667,#9bd678,#4bc97f
2018-07-01,Doolandella,Unknown,Dog,1,Australia,152.983333,-27.616667,#7a93d6,#b5ebdd
2018-07-01,Doolandella,Unknown,Other Animal,1,Australia,152.983333,-27.616667,#e0e317,#b5ebdd
2018-07-01,Doolandella,Wandering,Dog,1,Australia,152.983333,-27.616667,#7a93d6,#9dcf78
2018-07-01,Douglas,Aggressive Animal,Dog,1,Australia,145.6689636,-16.1962788,#7a93d6,#f51d62
2018-07-01,Douglas,Attack,Dog,1,Australia,145.6689636,-16.1962788,#7a93d6,#f00a21
2018-07-01,Douglas,Enclosure,Cat,3,Australia,145.6689636,-16.1962788,#77ed5c,#479e4a
2018-07-01,Douglas,Enclosure,Dog,3,Australia,145.6689636,-16.1962788,#7a93d6,#479e4a
2018-07-01,Douglas,Noise,Dog,19,Australia,145.6689636,-16.1962788,#7a93d6,#f5f52f
2018-07-01,Douglas,Private Impound,Cat,14,Australia,145.6689636,-16.1962788,#77ed5c,#772ff5
2018-07-01,Douglas,Private Impound,Dog,30,Australia,145.6689636,-16.1962788,#7a93d6,#772ff5
2018-07-01,Durack,Animal Hoarding,Other Animal,1,Australia,152.983333,-27.583333,#e0e317,#bf2f24
2018-07-01,Durack,Nuisance Animal,Other Animal,3,Australia,152.983333,-27.583333,#e0e317,#f6a6f7
2018-07-01,Durack,Unknown,Cat,6,Australia,152.983333,-27.583333,#77ed5c,#b5ebdd
2018-07-01,Durack,Unknown,Other Animal,2,Australia,152.983333,-27.583333,#e0e317,#b5ebdd
2018-07-01,Durack,Wandering,Cat,7,Australia,152.983333,-27.583333,#77ed5c,#9dcf78
2018-07-01,Durack,Wandering,Dog,1,Australia,152.983333,-27.583333,#7a93d6,#9dcf78
2018-07-01,Dutton Park,Animal Hoarding,Dog,3,Australia,153.025833,-27.494167,#7a93d6,#bf2f24
2018-07-01,Dutton Park,Fencing Issues,Dog,1,Australia,153.025833,-27.494167,#7a93d6,#90c765
2018-07-01,Dutton Park,Nuisance Animal,Other Animal,1,Australia,153.025833,-27.494167,#e0e317,#f6a6f7
2018-07-01,Dutton Park,Odour,Dog,2,Australia,153.025833,-27.494167,#7a93d6,#f4f719
2018-07-01,Dutton Park,Public Defication,Dog,1,Australia,153.025833,-27.494167,#7a93d6,#73471c
2018-07-01,Dutton Park,Sighting,Fox,1,Australia,153.025833,-27.494167,#9bd678,#4bc97f
2018-07-01,Dutton Park,Unknown,Dog,1,Australia,153.025833,-27.494167,#7a93d6,#b5ebdd
2018-07-01,Dutton Park,Wandering,Dog,2,Australia,153.025833,-27.494167,#7a93d6,#9dcf78
2018-07-01,East Brisbane,Fencing Issues,Dog,3,Australia,153.051,-27.482,#7a93d6,#90c765
2018-07-01,East Brisbane,Public Defication,Dog,1,Australia,153.051,-27.482,#7a93d6,#73471c
2018-07-01,East Brisbane,Unknown,Other Animal,2,Australia,153.051,-27.482,#e0e317,#b5ebdd
2018-07-01,East Brisbane,Unregistered,Dog,1,Australia,153.051,-27.482,#7a93d6,#31b593
2018-07-01,East Brisbane,Wandering,Cat,1,Australia,153.051,-27.482,#77ed5c,#9dcf78
2018-07-01,East Brisbane,Wandering,Dog,4,Australia,153.051,-27.482,#7a93d6,#9dcf78
2018-07-01,Eight Mile Plains,Animal Hoarding,Dog,3,Australia,153.0921619,-27.5758579,#7a93d6,#bf2f24
2018-07-01,Eight Mile Plains,Attacked Animal,Other Animal,2,Australia,153.0921619,-27.5758579,#e0e317,#e6921e
2018-07-01,Eight Mile Plains,Fencing Issues,Dog,3,Australia,153.0921619,-27.5758579,#7a93d6,#90c765
2018-07-01,Eight Mile Plains,Not Attack,Other Animal,1,Australia,153.0921619,-27.5758579,#e0e317,#29f273
2018-07-01,Eight Mile Plains,Nuisance Animal,Other Animal,1,Australia,153.0921619,-27.5758579,#e0e317,#f6a6f7
2018-07-01,Eight Mile Plains,Unknown,Cat,1,Australia,153.0921619,-27.5758579,#77ed5c,#b5ebdd
2018-07-01,Eight Mile Plains,Unknown,Dog,1,Australia,153.0921619,-27.5758579,#7a93d6,#b5ebdd
2018-07-01,Eight Mile Plains,Unregistered,Dog,1,Australia,153.0921619,-27.5758579,#7a93d6,#31b593
2018-07-01,Eight Mile Plains,Wandering,Cat,1,Australia,153.0921619,-27.5758579,#77ed5c,#9dcf78
2018-07-01,Eight Mile Plains,Wandering,Dog,4,Australia,153.0921619,-27.5758579,#7a93d6,#9dcf78
2018-07-01,Ellen Grove,Animal Hoarding,Dog,1,Australia,152.95,-27.616667,#7a93d6,#bf2f24
2018-07-01,Ellen Grove,Attacked Animal,Other Animal,2,Australia,152.95,-27.616667,#e0e317,#e6921e
2018-07-01,Ellen Grove,Fencing Issues,Dog,7,Australia,152.95,-27.616667,#7a93d6,#90c765
2018-07-01,Ellen Grove,Not Attack,Other Animal,1,Australia,152.95,-27.616667,#e0e317,#29f273
2018-07-01,Ellen Grove,Nuisance Animal,Other Animal,1,Australia,152.95,-27.616667,#e0e317,#f6a6f7
2018-07-01,Ellen Grove,Unknown,Dog,1,Australia,152.95,-27.616667,#7a93d6,#b5ebdd
2018-07-01,Ellen Grove,Unknown,Other Animal,3,Australia,152.95,-27.616667,#e0e317,#b5ebdd
2018-07-01,Ellen Grove,Unregistered,Dog,1,Australia,152.95,-27.616667,#7a93d6,#31b593
2018-07-01,Ellen Grove,Wandering,Cat,1,Australia,152.95,-27.616667,#77ed5c,#9dcf78
2018-07-01,Ellen Grove,Wandering,Dog,7,Australia,152.95,-27.616667,#7a93d6,#9dcf78
2018-07-01,Enoggera,Attacked Animal,Other Animal,2,Australia,152.978,-27.428,#e0e317,#e6921e
2018-07-01,Enoggera,Attacked Person,Other Animal,1,Australia,152.978,-27.428,#e0e317,#f06007
2018-07-01,Enoggera,Fencing Issues,Dog,1,Australia,152.978,-27.428,#7a93d6,#90c765
2018-07-01,Enoggera,Not Attack,Other Animal,1,Australia,152.978,-27.428,#e0e317,#29f273
2018-07-01,Enoggera,Wandering,Cat,1,Australia,152.978,-27.428,#77ed5c,#9dcf78
2018-07-01,Enoggera Reservoir,Wandering,Dog,1,Australia,152.8807427,-27.4258953,#7a93d6,#9dcf78
2018-07-01,Everton Park,Attacked Animal,Other Animal,4,Australia,152.988889,-27.398056,#e0e317,#e6921e
2018-07-01,Everton Park,Attacked Person,Other Animal,2,Australia,152.988889,-27.398056,#e0e317,#f06007
2018-07-01,Everton Park,Fencing Issues,Dog,1,Australia,152.988889,-27.398056,#7a93d6,#90c765
2018-07-01,Everton Park,Not Attack,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#29f273
2018-07-01,Everton Park,Nuisance Animal,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#f6a6f7
2018-07-01,Everton Park,Odour,Dog,1,Australia,152.988889,-27.398056,#7a93d6,#f4f719
2018-07-01,Everton Park,Pest Feral Animal,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#9c2769
2018-07-01,Everton Park,Unknown,Dog,1,Australia,152.988889,-27.398056,#7a93d6,#b5ebdd
2018-07-01,Everton Park,Unknown,Other Animal,1,Australia,152.988889,-27.398056,#e0e317,#b5ebdd
2018-07-01,Everton Park,Wandering,Cat,2,Australia,152.988889,-27.398056,#77ed5c,#9dcf78
2018-07-01,Everton Park,Wandering,Dog,5,Australia,152.988889,-27.398056,#7a93d6,#9dcf78
2018-07-01,Fairfield,Fencing Issues,Dog,1,Australia,150.9564102,-33.8705856,#7a93d6,#90c765
2018-07-01,Fairfield,Not Attack,Other Animal,2,Australia,150.9564102,-33.8705856,#e0e317,#29f273
2018-07-01,Fairfield,Nuisance Animal,Other Animal,1,Australia,150.9564102,-33.8705856,#e0e317,#f6a6f7
2018-07-01,Fairfield,Odour,Other Animal,1,Australia,150.9564102,-33.8705856,#e0e317,#f4f719
2018-07-01,Ferny Grove,Attacked Person,Other Animal,2,Australia,152.928056,-27.403056,#e0e317,#f06007
2018-07-01,Ferny Grove,Fencing Issues,Dog,6,Australia,152.928056,-27.403056,#7a93d6,#90c765
2018-07-01,Ferny Grove,Unknown,Cat,1,Australia,152.928056,-27.403056,#77ed5c,#b5ebdd
2018-07-01,Ferny Grove,Wandering,Cat,3,Australia,152.928056,-27.403056,#77ed5c,#9dcf78
2018-07-01,Ferny Grove,Wandering,Dog,1,Australia,152.928056,-27.403056,#7a93d6,#9dcf78
2018-07-01,Fig Tree Pocket,Attacked Animal,Other Animal,1,Australia,152.968225,-27.531716,#e0e317,#e6921e
2018-07-01,Fig Tree Pocket,Fencing Issues,Dog,2,Australia,152.968225,-27.531716,#7a93d6,#90c765
2018-07-01,Fig Tree Pocket,Menacing,Other Animal,1,Australia,152.968225,-27.531716,#e0e317,#9c2769
2018-07-01,Fig Tree Pocket,Not Attack,Other Animal,1,Australia,152.968225,-27.531716,#e0e317,#29f273
2018-07-01,Fig Tree Pocket,Sighting,Fox,3,Australia,152.968225,-27.531716,#9bd678,#4bc97f
2018-07-01,Fig Tree Pocket,Unknown,Cat,1,Australia,152.968225,-27.531716,#77ed5c,#b5ebdd
2018-07-01,Fig Tree Pocket,Unknown,Other Animal,4,Australia,152.968225,-27.531716,#e0e317,#b5ebdd
2018-07-01,Fig Tree Pocket,Wandering,Cat,1,Australia,152.968225,-27.531716,#77ed5c,#9dcf78
2018-07-01,Fig Tree Pocket,Wandering,Dog,3,Australia,152.968225,-27.531716,#7a93d6,#9dcf78
2018-07-01,Fitzgibbon,Animal Hoarding,Dog,1,Australia,153.033333,-27.35,#7a93d6,#bf2f24
2018-07-01,Fitzgibbon,Attacked Animal,Other Animal,1,Australia,153.033333,-27.35,#e0e317,#e6921e
2018-07-01,Fitzgibbon,Fencing Issues,Dog,3,Australia,153.033333,-27.35,#7a93d6,#90c765
2018-07-01,Fitzgibbon,Sighting,Fox,2,Australia,153.033333,-27.35,#9bd678,#4bc97f
2018-07-01,Fitzgibbon,Unknown,Other Animal,1,Australia,153.033333,-27.35,#e0e317,#b5ebdd
2018-07-01,Fitzgibbon,Wandering,Dog,3,Australia,153.033333,-27.35,#7a93d6,#9dcf78
2018-07-01,Forest Lake,Animal Hoarding,Dog,1,Australia,152.966667,-27.616667,#7a93d6,#bf2f24
2018-07-01,Forest Lake,Attacked Animal,Other Animal,3,Australia,152.966667,-27.616667,#e0e317,#e6921e
2018-07-01,Forest Lake,Attacked Person,Other Animal,1,Australia,152.966667,-27.616667,#e0e317,#f06007
2018-07-01,Forest Lake,Fencing Issues,Dog,4,Australia,152.966667,-27.616667,#7a93d6,#90c765
2018-07-01,Forest Lake,Menacing,Other Animal,1,Australia,152.966667,-27.616667,#e0e317,#9c2769
2018-07-01,Forest Lake,Not Attack,Other Animal,1,Australia,152.966667,-27.616667,#e0e317,#29f273
2018-07-01,Forest Lake,Nuisance Animal,Other Animal,2,Australia,152.966667,-27.616667,#e0e317,#f6a6f7
2018-07-01,Forest Lake,Sighting,Fox,1,Australia,152.966667,-27.616667,#9bd678,#4bc97f
2018-07-01,Forest Lake,Unknown,Cat,7,Australia,152.966667,-27.616667,#77ed5c,#b5ebdd
2018-07-01,Forest Lake,Unknown,Dog,1,Australia,152.966667,-27.616667,#7a93d6,#b5ebdd
2018-07-01,Forest Lake,Unknown,Other Animal,4,Australia,152.966667,-27.616667,#e0e317,#b5ebdd
2018-07-01,Forest Lake,Unregistered,Dog,1,Australia,152.966667,-27.616667,#7a93d6,#31b593
2018-07-01,Forest Lake,Wandering,Cat,2,Australia,152.966667,-27.616667,#77ed5c,#9dcf78
2018-07-01,Forest Lake,Wandering,Dog,3,Australia,152.966667,-27.616667,#7a93d6,#9dcf78
2018-07-01,Fortitude Valley,Nuisance Animal,Other Animal,1,Australia,153.0345,-27.4565,#e0e317,#f6a6f7
2018-07-01,Fortitude Valley,Unknown,Other Animal,1,Australia,153.0345,-27.4565,#e0e317,#b5ebdd
2018-07-01,Fortitude Valley,Unregistered,Dog,2,Australia,153.0345,-27.4565,#7a93d6,#31b593
2018-07-01,Garbutt,Aggressive Animal,Dog,1,Australia,146.766667,-19.266667,#7a93d6,#f51d62
2018-07-01,Garbutt,Attack,Dog,3,Australia,146.766667,-19.266667,#7a93d6,#f00a21
2018-07-01,Garbutt,Enclosure,Dog,3,Australia,146.766667,-19.266667,#7a93d6,#479e4a
2018-07-01,Garbutt,Noise,Dog,9,Australia,146.766667,-19.266667,#7a93d6,#f5f52f
2018-07-01,Garbutt,Private Impound,Cat,2,Australia,146.766667,-19.266667,#77ed5c,#772ff5
2018-07-01,Garbutt,Private Impound,Dog,8,Australia,146.766667,-19.266667,#7a93d6,#772ff5
2018-07-01,Gaythorne,Fencing Issues,Dog,1,Australia,152.983,-27.418,#7a93d6,#90c765
2018-07-01,Gaythorne,Nuisance Animal,Other Animal,1,Australia,152.983,-27.418,#e0e317,#f6a6f7
2018-07-01,Gaythorne,Odour,Dog,1,Australia,152.983,-27.418,#7a93d6,#f4f719
2018-07-01,Gaythorne,Unregistered,Dog,1,Australia,152.983,-27.418,#7a93d6,#31b593
2018-07-01,Gaythorne,Wandering,Cat,6,Australia,152.983,-27.418,#77ed5c,#9dcf78
2018-07-01,Geebung,Attacked Person,Other Animal,3,Australia,153.048,-27.371,#e0e317,#f06007
2018-07-01,Geebung,Fencing Issues,Dog,1,Australia,153.048,-27.371,#7a93d6,#90c765
2018-07-01,Geebung,Unknown,Other Animal,1,Australia,153.048,-27.371,#e0e317,#b5ebdd
2018-07-01,Geebung,Unregistered,Dog,1,Australia,153.048,-27.371,#7a93d6,#31b593
2018-07-01,Geebung,Wandering,Dog,1,Australia,153.048,-27.371,#7a93d6,#9dcf78
2018-07-01,Gordon Park,Attacked Animal,Other Animal,2,Australia,153.027,-27.416,#e0e317,#e6921e
2018-07-01,Gordon Park,Fencing Issues,Dog,1,Australia,153.027,-27.416,#7a93d6,#90c765
2018-07-01,Gordon Park,Odour,Dog,1,Australia,153.027,-27.416,#7a93d6,#f4f719
2018-07-01,Gordon Park,Public Defication,Dog,1,Australia,153.027,-27.416,#7a93d6,#73471c
2018-07-01,Gordon Park,Wandering,Dog,1,Australia,153.027,-27.416,#7a93d6,#9dcf78
2018-07-01,Grange,Attacked Person,Other Animal,2,Australia,138.489,-34.9,#e0e317,#f06007
2018-07-01,Grange,Not Attack,Other Animal,1,Australia,138.489,-34.9,#e0e317,#29f273
2018-07-01,Grange,Odour,Dog,1,Australia,138.489,-34.9,#7a93d6,#f4f719
2018-07-01,Grange,Wandering,Dog,4,Australia,138.489,-34.9,#7a93d6,#9dcf78
2018-07-01,Greenslopes,Attacked Animal,Other Animal,3,Australia,153.0528149,-27.5096657,#e0e317,#e6921e
2018-07-01,Greenslopes,Fencing Issues,Dog,2,Australia,153.0528149,-27.5096657,#7a93d6,#90c765
2018-07-01,Greenslopes,Menacing,Other Animal,1,Australia,153.0528149,-27.5096657,#e0e317,#9c2769
2018-07-01,Greenslopes,Not Attack,Other Animal,2,Australia,153.0528149,-27.5096657,#e0e317,#29f273
2018-07-01,Greenslopes,Sighting,Fox,1,Australia,153.0528149,-27.5096657,#9bd678,#4bc97f
2018-07-01,Greenslopes,Unknown,Other Animal,1,Australia,153.0528149,-27.5096657,#e0e317,#b5ebdd
2018-07-01,Greenslopes,Wandering,Cat,3,Australia,153.0528149,-27.5096657,#77ed5c,#9dcf78
2018-07-01,Greenslopes,Wandering,Dog,2,Australia,153.0528149,-27.5096657,#7a93d6,#9dcf78
2018-07-01,Greenslopes,Wandering,Other Animal,1,Australia,153.0528149,-27.5096657,#e0e317,#9dcf78
2018-07-01,Gulliver,Aggressive Animal,Dog,2,Australia,146.7715,-19.282,#7a93d6,#f51d62
2018-07-01,Gulliver,Attack,Dog,1,Australia,146.7715,-19.282,#7a93d6,#f00a21
2018-07-01,Gulliver,Enclosure,Cat,2,Australia,146.7715,-19.282,#77ed5c,#479e4a
2018-07-01,Gulliver,Enclosure,Dog,3,Australia,146.7715,-19.282,#7a93d6,#479e4a
2018-07-01,Gulliver,Noise,Dog,6,Australia,146.7715,-19.282,#7a93d6,#f5f52f
2018-07-01,Gulliver,Private Impound,Cat,2,Australia,146.7715,-19.282,#77ed5c,#772ff5
2018-07-01,Gulliver,Private Impound,Dog,5,Australia,146.7715,-19.282,#7a93d6,#772ff5
2018-07-01,Gumdale,Fencing Issues,Dog,1,Australia,153.1590306,-27.4942399,#7a93d6,#90c765
2018-07-01,Gumdale,Sighting,Fox,1,Australia,153.1590306,-27.4942399,#9bd678,#4bc97f
2018-07-01,Gumdale,Unknown,Other Animal,1,Australia,153.1590306,-27.4942399,#e0e317,#b5ebdd
2018-07-01,Gumdale,Wandering,Cat,1,Australia,153.1590306,-27.4942399,#77ed5c,#9dcf78
2018-07-01,Gumlow,Aggressive Animal,Dog,1,Australia,146.6850587,-19.354204,#7a93d6,#f51d62
2018-07-01,Hamilton,Fencing Issues,Dog,1,Australia,142.0178976,-37.7455702,#7a93d6,#90c765
2018-07-01,Hamilton,Public Defication,Dog,1,Australia,142.0178976,-37.7455702,#7a93d6,#73471c
2018-07-01,Hamilton,Wandering,Cat,1,Australia,142.0178976,-37.7455702,#77ed5c,#9dcf78
2018-07-01,Hamilton,Wandering,Dog,2,Australia,142.0178976,-37.7455702,#7a93d6,#9dcf78
2018-07-01,Hawthorne,Fencing Issues,Dog,1,Australia,153.058,-27.467,#7a93d6,#90c765
2018-07-01,Hawthorne,Nuisance Animal,Other Animal,1,Australia,153.058,-27.467,#e0e317,#f6a6f7
2018-07-01,Hawthorne,Unknown,Cat,2,Australia,153.058,-27.467,#77ed5c,#b5ebdd
2018-07-01,Hawthorne,Unknown,Other Animal,2,Australia,153.058,-27.467,#e0e317,#b5ebdd
2018-07-01,Hawthorne,Wandering,Cat,2,Australia,153.058,-27.467,#77ed5c,#9dcf78
2018-07-01,Hawthorne,Wandering,Dog,3,Australia,153.058,-27.467,#7a93d6,#9dcf78
2018-07-01,Heathwood,Attacked Person,Other Animal,1,Australia,152.983333,-27.633333,#e0e317,#f06007
2018-07-01,Heathwood,Sighting,Fox,1,Australia,152.983333,-27.633333,#9bd678,#4bc97f
2018-07-01,Heathwood,Unknown,Cat,1,Australia,152.983333,-27.633333,#77ed5c,#b5ebdd
2018-07-01,Heathwood,Wandering,Dog,1,Australia,152.983333,-27.633333,#7a93d6,#9dcf78
2018-07-01,Heatley,Aggressive Animal,Dog,3,Australia,146.7552492,-19.2877339,#7a93d6,#f51d62
2018-07-01,Heatley,Attack,Dog,4,Australia,146.7552492,-19.2877339,#7a93d6,#f00a21
2018-07-01,Heatley,Enclosure,Dog,6,Australia,146.7552492,-19.2877339,#7a93d6,#479e4a
2018-07-01,Heatley,Noise,Dog,15,Australia,146.7552492,-19.2877339,#7a93d6,#f5f52f
2018-07-01,Heatley,Private Impound,Cat,2,Australia,146.7552492,-19.2877339,#77ed5c,#772ff5
2018-07-01,Heatley,Private Impound,Dog,5,Australia,146.7552492,-19.2877339,#7a93d6,#772ff5
2018-07-01,Hemmant,Fencing Issues,Dog,2,Australia,153.133333,-27.45,#7a93d6,#90c765
2018-07-01,Hemmant,Not Attack,Other Animal,1,Australia,153.133333,-27.45,#e0e317,#29f273
2018-07-01,Hemmant,Unknown,Other Animal,1,Australia,153.133333,-27.45,#e0e317,#b5ebdd
2018-07-01,Hemmant,Wandering,Cat,1,Australia,153.133333,-27.45,#77ed5c,#9dcf78
2018-07-01,Hemmant,Wandering,Dog,5,Australia,153.133333,-27.45,#7a93d6,#9dcf78
2018-07-01,Hendra,Animal Hoarding,Dog,3,Australia,153.0736864,-27.4192349,#7a93d6,#bf2f24
2018-07-01,Hendra,Attacked Animal,Other Animal,2,Australia,153.0736864,-27.4192349,#e0e317,#e6921e
2018-07-01,Hendra,Fencing Issues,Dog,2,Australia,153.0736864,-27.4192349,#7a93d6,#90c765
2018-07-01,Hendra,Not Attack,Other Animal,2,Australia,153.0736864,-27.4192349,#e0e317,#29f273
2018-07-01,Hendra,Nuisance Animal,Other Animal,2,Australia,153.0736864,-27.4192349,#e0e317,#f6a6f7
2018-07-01,Hendra,Pest Feral Animal,Other Animal,1,Australia,153.0736864,-27.4192349,#e0e317,#9c2769
2018-07-01,Hendra,Unknown,Cat,2,Australia,153.0736864,-27.4192349,#77ed5c,#b5ebdd
2018-07-01,Hendra,Unknown,Dog,1,Australia,153.0736864,-27.4192349,#7a93d6,#b5ebdd
2018-07-01,Hendra,Wandering,Cat,3,Australia,153.0736864,-27.4192349,#77ed5c,#9dcf78
2018-07-01,Hermit Park,Attack,Dog,1,Australia,146.8,-19.283333,#7a93d6,#f00a21
2018-07-01,Hermit Park,Enclosure,Dog,1,Australia,146.8,-19.283333,#7a93d6,#479e4a
2018-07-01,Hermit Park,Noise,Dog,19,Australia,146.8,-19.283333,#7a93d6,#f5f52f
2018-07-01,Hermit Park,Private Impound,Cat,2,Australia,146.8,-19.283333,#77ed5c,#772ff5
2018-07-01,Hermit Park,Private Impound,Dog,5,Australia,146.8,-19.283333,#7a93d6,#772ff5
2018-07-01,Hermit Park,Wandering,Dog,1,Australia,146.8,-19.283333,#7a93d6,#9dcf78
2018-07-01,Herston,Fencing Issues,Dog,1,Australia,153.0206887,-27.4451489,#7a93d6,#90c765
2018-07-01,Herston,Unknown,Other Animal,1,Australia,153.0206887,-27.4451489,#e0e317,#b5ebdd
2018-07-01,Herston,Wandering,Cat,2,Australia,153.0206887,-27.4451489,#77ed5c,#9dcf78
2018-07-01,Highgate Hill,Unknown,Other Animal,1,Australia,153.019,-27.487,#e0e317,#b5ebdd
2018-07-01,Holland Park,Animal Hoarding,Dog,3,Australia,153.067,-27.517,#7a93d6,#bf2f24
2018-07-01,Holland Park,Fencing Issues,Dog,1,Australia,153.067,-27.517,#7a93d6,#90c765
2018-07-01,Holland Park,Fencing Issues,Other Animal,1,Australia,153.067,-27.517,#e0e317,#90c765
2018-07-01,Holland Park,Menacing,Other Animal,1,Australia,153.067,-27.517,#e0e317,#9c2769
